EmployeeID,Age,Gender,MaritalStatus,EducationLevel,NumDependents,DistanceFromHome_km,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,YearsSinceLastPromotion,NumCompaniesWorked,TotalWorkingYears,BaseSalary_USD,StockOptionLevel,PercentSalaryHike,BonusPct,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,ManagerRating,CompanyCultureScore,PerformanceRating,TrainingHoursLastYear,NumProjects,AbsenteeismDays,TravelFrequency,RemoteWorkPct,PeerReviewScore,Attrition
EMP01067,35,Female,Married,PhD,0,53,R&D,Data Scientist,4,1,1,2,0,1,11,75123,0,17.8,15.8,No,2,4,3,3,3,5,4,60,3,2,Rarely,50,3.88,1
EMP01949,45,Female,Married,Bachelor,3,18,Marketing,Brand Manager,4,3,3,1,0,2,21,101518,1,14.5,7.1,No,2,3,5,4,4,5,3,15,6,6,Rarely,75,4.09,0
EMP01077,24,Female,Single,Bachelor,2,51,Operations,Logistics Coordinator,1,3,0,1,1,4,1,51360,0,9.9,6.6,No,3,4,2,4,4,3,5,19,1,2,Rarely,25,3.15,0
EMP00998,52,Male,Married,Master,1,56,Sales,Sales Rep,2,2,2,3,3,3,28,82649,1,12.7,8.8,No,3,4,3,3,2,4,4,17,4,1,Frequently,100,2.62,1
EMP01924,52,Male,Married,PhD,1,37,Engineering,DevOps Engineer,2,2,2,0,3,5,31,67891,1,13.6,4.8,Yes,3,3,4,4,3,2,4,26,6,1,Frequently,100,2.79,1
EMP00801,58,Male,Married,Bachelor,1,49,Operations,Logistics Coordinator,3,1,1,2,1,2,36,79174,0,12.9,11.1,No,3,3,4,4,5,3,3,73,2,1,Frequently,25,3.25,1
EMP01491,56,Female,Married,Bachelor,0,56,Engineering,QA Engineer,4,1,1,2,0,2,35,92539,0,20.2,9.8,No,1,3,4,5,1,5,3,7,4,2,Rarely,50,4.53,1
EMP01430,48,Male,Married,High School,0,57,Sales,Sales Rep,3,0,0,1,1,3,25,82176,0,8.9,10.4,Yes,1,3,4,3,4,4,3,24,3,0,Rarely,75,4.97,1
EMP01177,43,Female,Divorced,High School,0,27,R&D,Data Scientist,2,6,3,3,1,0,22,66141,3,16.0,10.5,No,2,4,3,3,1,1,4,2,4,0,Frequently,25,3.89,0
EMP00296,27,Female,Divorced,Bachelor,3,59,Sales,Sales Lead,1,5,1,1,2,2,3,53677,1,5.0,9.4,Yes,4,4,1,5,3,2,1,14,7,3,Frequently,25,1.88,1
EMP00652,31,Male,Married,Bachelor,2,26,Sales,Sales Lead,5,1,1,0,2,1,7,103860,1,8.3,5.9,Yes,4,3,3,5,2,3,4,36,3,3,Rarely,25,3.78,0
EMP01129,23,Female,Married,Master,2,16,Engineering,Tech Lead,2,3,1,2,1,4,2,58066,1,5.9,6.2,Yes,4,2,4,4,4,4,5,78,7,0,Frequently,50,3.42,1
EMP00227,28,Female,Married,Bachelor,0,44,R&D,Data Scientist,3,7,3,4,0,3,7,67766,2,16.3,7.3,No,5,4,4,5,3,4,3,62,6,1,Frequently,25,4.07,0
EMP00238,40,Male,Married,Master,3,58,Engineering,Tech Lead,3,0,0,1,1,2,20,78071,0,8.6,9.2,No,2,4,5,3,3,4,5,1,3,1,Rarely,100,3.04,1
EMP00160,30,Female,Married,Bachelor,0,3,Sales,Sales Lead,3,0,0,1,0,4,7,81561,3,24.0,13.8,Yes,2,3,4,3,5,4,5,58,2,0,None,25,3.2,1
EMP01379,55,Female,Single,High School,1,30,Marketing,Content Strategist,3,4,1,1,0,3,34,81451,2,11.6,6.9,No,4,4,5,3,4,2,1,0,2,2,Frequently,50,2.82,0
EMP01405,34,Female,Divorced,Bachelor,2,40,Marketing,Brand Manager,2,3,0,1,0,3,12,59471,1,18.3,8.5,No,3,4,5,4,4,5,4,8,3,3,Frequently,25,3.71,0
EMP01308,34,Male,Married,Master,0,24,Marketing,Brand Manager,2,8,2,0,0,3,11,68946,1,11.3,11.7,Yes,3,3,5,2,4,4,4,21,7,6,Frequently,75,3.38,0
EMP00559,49,Male,Married,Master,2,14,Engineering,DevOps Engineer,2,2,2,0,2,4,29,66518,0,8.2,8.3,No,1,3,3,2,5,1,5,52,7,5,Rarely,100,3.21,1
EMP01245,42,Male,Divorced,Bachelor,0,12,Sales,Account Manager,2,11,4,2,3,1,21,75270,1,16.0,4.5,No,3,4,4,5,4,5,4,33,5,2,Rarely,0,2.87,0
EMP00020,59,Male,Divorced,Bachelor,0,24,Sales,Sales Lead,4,10,6,0,3,5,36,94882,0,13.7,11.5,No,5,3,4,5,4,5,3,9,1,7,Frequently,25,3.17,0
EMP00290,25,Male,Single,High School,2,17,Marketing,Brand Manager,1,2,2,0,1,5,5,50593,3,10.8,6.4,Yes,3,4,2,5,5,5,3,40,3,4,Frequently,0,4.23,1
EMP00288,26,Female,Single,Master,4,10,Marketing,Brand Manager,4,1,1,2,0,1,2,90287,1,11.1,14.7,No,3,5,4,2,4,4,3,25,7,3,Rarely,0,3.85,0
EMP01923,34,Female,Single,PhD,3,15,HR,Recruiter,2,16,4,1,3,1,14,67933,0,12.3,8.9,No,2,2,2,3,3,4,3,52,2,3,Rarely,75,3.63,1
EMP00789,41,Male,Married,Master,1,55,Finance,Accountant,2,4,4,1,0,4,17,62678,0,15.5,10.8,No,3,4,4,4,5,4,4,27,3,3,Rarely,100,3.39,0
EMP01675,42,Male,Single,High School,3,15,Sales,Sales Lead,1,7,1,2,1,4,21,53559,3,14.1,11.7,No,3,3,4,3,3,4,5,4,4,8,Rarely,25,3.24,0
EMP00212,53,Male,Single,High School,2,17,Engineering,Software Engineer,2,13,1,0,0,1,33,70022,1,18.4,11.4,No,3,4,4,3,4,3,5,61,5,3,Frequently,50,3.12,0
EMP01315,50,Female,Single,Bachelor,3,41,Marketing,Marketing Analyst,1,7,3,3,3,2,26,59440,0,12.8,4.1,No,3,1,5,3,5,2,3,40,6,2,Rarely,50,4.46,1
EMP01136,59,Male,Single,Master,1,49,Marketing,Brand Manager,4,0,0,1,0,1,39,98446,1,15.8,11.4,Yes,5,5,5,4,3,4,3,75,4,3,Frequently,100,2.91,1
EMP00553,40,Male,Married,Master,3,28,Engineering,Tech Lead,1,1,1,0,2,1,20,55416,1,17.5,10.4,No,5,4,5,3,1,3,4,14,2,3,None,0,3.41,0
EMP00854,58,Male,Single,Bachelor,3,25,Engineering,Tech Lead,3,6,2,0,0,3,37,73255,0,11.6,5.1,No,5,5,3,4,5,2,5,44,7,6,Rarely,0,2.63,0
EMP01545,48,Female,Single,Bachelor,2,39,Sales,Account Manager,4,3,3,0,0,3,26,94576,2,16.3,12.8,No,1,5,2,3,4,2,4,78,7,3,Rarely,0,3.73,0
EMP01172,58,Female,Divorced,Master,1,20,Finance,Financial Analyst,3,5,4,0,0,3,38,84314,0,12.9,4.8,No,2,1,4,2,4,2,2,78,4,1,None,75,2.98,1
EMP00610,54,Female,Married,Master,3,48,Marketing,Brand Manager,2,16,3,1,2,2,33,76223,2,15.8,0.0,No,3,4,3,5,5,4,5,56,1,3,Frequently,75,2.89,0
EMP00964,25,Female,Single,Master,2,40,Operations,Logistics Coordinator,2,4,1,1,2,3,4,68418,0,9.9,7.1,No,4,4,4,3,5,2,3,12,3,3,Frequently,25,3.43,0
EMP00427,23,Male,Single,Bachelor,0,2,Sales,Account Manager,1,2,2,1,0,3,0,55635,2,13.6,10.8,No,3,4,4,4,5,4,5,54,3,5,Rarely,0,2.93,0
EMP01376,25,Female,Married,Bachelor,2,20,Marketing,Marketing Analyst,4,4,0,0,1,3,5,85438,2,16.8,4.5,No,2,3,4,5,5,4,4,50,5,1,Rarely,25,3.51,0
EMP00181,22,Male,Married,PhD,2,3,Sales,Sales Rep,3,5,0,1,0,3,0,58918,1,12.1,5.9,No,2,5,4,5,1,5,4,62,5,4,Rarely,100,3.14,0
EMP01147,53,Male,Single,Bachelor,2,37,Finance,Accountant,1,3,0,1,1,0,29,58963,0,18.7,10.1,No,1,2,4,5,1,2,3,63,4,4,Frequently,100,3.1,1
EMP00602,29,Male,Single,Master,3,27,Engineering,Tech Lead,5,7,1,2,0,2,6,93153,0,9.0,12.0,No,4,4,4,5,2,1,4,58,3,6,Rarely,25,3.93,0
EMP00031,24,Male,Single,Master,0,26,Engineering,QA Engineer,5,14,4,1,1,3,2,96501,2,6.9,2.9,Yes,4,4,4,4,1,4,4,31,3,2,Frequently,0,2.79,1
EMP00905,47,Non-Binary,Divorced,Master,2,17,R&D,ML Engineer,2,3,3,2,0,2,26,65968,0,22.7,8.6,No,1,3,4,4,3,2,5,12,5,4,None,25,3.34,0
EMP01954,46,Male,Divorced,Bachelor,3,25,Sales,Account Manager,3,1,1,0,1,2,25,82480,0,11.1,7.2,No,3,4,4,1,4,3,4,52,6,3,Frequently,25,4.53,1
EMP01769,58,Male,Married,High School,2,19,Sales,Sales Rep,2,6,5,2,0,3,36,75803,1,5.0,7.1,Yes,1,5,4,4,3,2,5,37,6,0,Frequently,0,3.61,1
EMP01533,24,Male,Divorced,Bachelor,2,38,Operations,Supply Chain Specialist,5,3,1,0,0,0,3,100076,2,7.7,4.1,No,5,4,5,5,4,3,1,75,3,4,Rarely,50,3.37,0
EMP00481,33,Female,Divorced,Master,1,6,HR,HR Specialist,1,4,4,3,0,2,9,53864,0,13.0,8.2,No,1,3,4,1,4,5,2,75,5,1,Frequently,0,2.41,1
EMP00334,57,Male,Married,Bachelor,0,37,Sales,Sales Lead,4,1,1,1,2,3,34,95803,0,8.4,5.5,No,4,2,3,2,5,2,5,54,5,2,Frequently,0,3.49,1
EMP01654,57,Female,Divorced,Bachelor,0,30,Engineering,DevOps Engineer,1,0,0,0,1,2,33,54652,2,9.4,9.9,Yes,4,3,5,3,4,4,1,13,2,5,Rarely,50,3.21,0
EMP00484,46,Male,Married,Bachelor,3,57,Sales,Account Manager,4,3,2,3,0,2,26,96904,0,12.1,10.2,No,4,4,3,2,4,4,2,25,7,4,Rarely,50,3.37,0
EMP01281,39,Female,Single,High School,3,23,Sales,Account Manager,3,4,0,0,1,3,19,79843,1,16.4,9.5,No,4,4,4,4,5,3,3,23,4,3,Rarely,25,3.19,0
EMP01440,52,Female,Single,Bachelor,4,41,R&D,ML Engineer,2,5,0,1,1,3,31,77960,2,12.9,8.0,Yes,4,2,4,1,4,2,3,36,7,4,None,25,4.01,1
EMP00633,43,Female,Divorced,Bachelor,1,32,Engineering,DevOps Engineer,4,0,0,0,1,0,22,96426,1,23.5,7.7,Yes,3,4,4,4,3,1,5,60,4,3,Rarely,25,2.91,0
EMP00361,53,Female,Single,Master,2,30,HR,Recruiter,4,1,1,0,1,3,30,90559,0,16.7,7.4,No,4,3,2,1,3,5,3,19,4,1,Frequently,50,3.64,1
EMP00788,34,Male,Divorced,Bachelor,1,8,Sales,Sales Rep,2,18,5,1,0,0,11,65485,2,11.0,7.8,No,4,5,2,5,5,5,2,0,7,2,None,100,3.07,0
EMP01266,42,Male,Divorced,Master,3,48,Marketing,Content Strategist,3,1,1,0,1,2,18,76273,3,10.1,6.0,No,3,3,5,3,1,1,3,42,2,2,None,50,2.64,0
EMP00946,54,Female,Married,Master,3,46,Engineering,Tech Lead,1,5,0,0,1,0,33,65239,1,11.1,7.5,Yes,4,2,4,2,5,4,4,60,4,5,Rarely,0,3.13,1
EMP00949,23,Male,Single,Master,0,19,Operations,Logistics Coordinator,1,1,0,1,1,2,3,40906,0,10.4,6.5,No,3,4,4,2,1,3,4,51,7,4,Frequently,25,4.06,1
EMP00385,37,Female,Single,Bachelor,1,13,HR,Recruiter,2,5,1,2,0,3,15,59756,1,14.1,0.1,No,5,2,5,4,4,3,4,3,7,2,Frequently,0,3.9,0
EMP00872,30,Female,Married,Bachelor,0,55,HR,HR Manager,2,0,0,1,1,0,6,54088,2,16.9,10.3,Yes,4,5,2,1,3,3,4,42,6,0,None,25,3.9,1
EMP01045,41,Male,Married,Bachelor,1,19,Sales,Sales Rep,2,8,1,2,0,1,20,72496,1,16.3,5.9,No,3,3,4,3,3,4,3,42,5,1,Rarely,25,3.4,0
EMP01834,40,Female,Married,Master,4,17,Engineering,QA Engineer,2,2,2,0,1,7,17,63102,2,10.9,1.4,Yes,4,1,4,3,4,3,4,8,7,1,Rarely,0,3.71,1
EMP00264,54,Female,Divorced,Master,1,44,Sales,Account Manager,2,1,0,1,1,4,32,66453,0,13.3,4.8,No,4,4,4,1,4,3,3,21,2,3,Rarely,100,3.45,1
EMP01665,24,Female,Single,Master,2,18,HR,Recruiter,1,1,0,0,1,1,0,44418,0,14.4,8.2,No,4,4,3,5,4,4,4,56,4,2,None,50,4.72,0
EMP00744,47,Female,Single,Master,0,32,Marketing,Brand Manager,3,5,2,0,2,2,27,81261,1,12.6,9.9,No,3,2,4,5,4,1,4,60,2,4,Rarely,0,3.94,0
EMP00438,33,Female,Married,Master,3,46,Finance,Financial Analyst,2,4,2,3,0,3,12,57253,3,10.4,5.3,No,1,4,3,3,2,5,1,44,1,0,None,25,3.6,1
EMP01718,60,Female,Single,High School,4,28,Finance,Finance Manager,1,0,0,0,1,2,38,62489,0,12.4,9.1,No,3,3,3,3,2,5,4,74,2,3,Rarely,25,3.7,1
EMP01855,46,Female,Single,High School,0,6,R&D,ML Engineer,5,17,3,0,2,2,22,106811,0,11.7,11.9,Yes,3,4,2,4,4,4,3,69,4,3,None,0,2.69,0
EMP00560,29,Female,Divorced,Bachelor,2,51,Marketing,Brand Manager,1,3,2,1,0,1,9,48564,1,13.6,1.8,No,4,1,1,3,3,4,4,30,7,3,Rarely,50,3.55,0
EMP00899,56,Male,Divorced,Bachelor,0,31,Finance,Accountant,1,3,0,1,1,4,34,59550,1,14.4,9.7,No,1,2,5,3,5,4,5,45,2,5,None,50,3.08,1
EMP00607,48,Male,Single,Bachelor,4,47,Operations,Logistics Coordinator,2,2,0,1,1,1,28,59885,0,18.0,11.4,No,4,5,5,4,1,2,3,26,7,5,None,0,4.56,1
EMP00407,60,Female,Married,Master,3,36,Engineering,DevOps Engineer,2,1,1,0,1,0,37,80744,1,14.2,8.4,No,4,3,4,2,4,3,4,31,2,1,Frequently,50,4.45,0
EMP00386,60,Male,Single,Master,1,4,Engineering,Tech Lead,3,4,3,3,0,2,36,77181,2,13.1,7.0,No,3,2,5,5,5,2,3,25,1,2,Frequently,50,3.59,0
EMP01538,56,Non-Binary,Single,PhD,2,53,Marketing,Content Strategist,1,2,0,1,1,2,36,54307,2,13.1,6.3,No,4,2,1,3,4,5,3,65,6,4,Frequently,25,3.21,1
EMP00472,56,Male,Divorced,Master,2,47,Sales,Sales Lead,4,1,1,0,1,1,32,95326,1,12.3,10.7,No,5,3,1,3,3,4,5,78,3,6,None,50,4.08,0
EMP00462,50,Male,Married,PhD,1,50,R&D,Data Scientist,3,4,0,0,1,1,30,88860,0,14.7,6.1,Yes,5,3,3,3,4,4,3,20,4,2,Rarely,75,2.33,0
EMP01333,22,Male,Married,Bachelor,0,43,Sales,Sales Rep,1,2,1,0,2,1,0,46695,1,12.3,10.9,No,5,1,5,3,4,3,2,35,4,3,Rarely,0,2.54,1
EMP01246,38,Female,Single,Master,0,30,Finance,Accountant,1,17,4,0,5,2,18,51607,1,9.5,7.2,Yes,3,4,5,4,3,4,5,26,2,3,None,50,1.77,0
EMP00207,40,Female,Single,Bachelor,0,24,R&D,ML Engineer,3,10,3,2,0,2,18,80114,2,12.9,9.0,Yes,4,4,5,3,4,4,5,0,7,4,Rarely,25,2.69,0
EMP01352,41,Male,Single,Master,0,26,Engineering,DevOps Engineer,3,9,9,0,0,4,20,79734,3,17.4,9.5,No,2,4,4,5,4,3,4,49,4,2,Rarely,50,4.6,0
EMP00179,53,Male,Married,Master,1,21,HR,HR Specialist,3,3,0,1,1,2,30,86236,2,16.3,11.4,No,3,5,5,2,5,3,4,34,4,3,Frequently,25,2.87,0
EMP01188,38,Female,Married,Master,0,25,Marketing,Brand Manager,2,12,0,1,1,4,15,66610,1,13.7,10.7,No,2,4,4,2,3,3,5,3,4,3,Frequently,0,4.43,1
EMP01991,47,Female,Married,PhD,1,54,HR,HR Manager,5,0,0,1,1,3,24,99574,1,10.9,5.1,No,4,5,5,3,4,5,4,36,6,1,None,50,3.3,0
EMP01180,52,Female,Married,High School,1,35,Finance,Finance Manager,1,0,0,1,1,3,31,55368,0,10.9,7.0,No,3,4,3,4,2,4,3,70,6,1,Rarely,0,3.02,1
EMP00635,34,Male,Married,PhD,1,24,R&D,Research Scientist,2,14,1,1,2,1,10,77033,1,16.8,8.5,Yes,5,4,3,4,3,4,3,70,7,2,Rarely,50,3.32,0
EMP01424,61,Male,Married,Master,0,40,Engineering,DevOps Engineer,1,1,1,2,2,2,40,53928,2,13.4,12.7,No,3,3,5,1,5,5,5,22,5,6,None,25,3.22,0
EMP00971,47,Male,Married,Bachelor,1,22,Operations,Logistics Coordinator,3,4,1,2,2,3,27,80435,2,15.8,7.5,No,4,3,3,5,3,2,5,34,4,6,Rarely,0,2.33,0
EMP00707,31,Male,Married,High School,4,4,Operations,Operations Analyst,2,3,0,1,1,2,10,57399,0,19.6,6.1,No,5,3,4,4,4,4,4,24,5,5,Rarely,0,2.67,0
EMP01601,31,Female,Divorced,Bachelor,3,13,R&D,Research Scientist,1,4,4,0,1,3,8,55753,1,8.8,3.9,No,3,2,4,1,2,2,3,16,5,4,Frequently,50,4.24,1
EMP00755,57,Female,Single,Bachelor,3,9,Finance,Finance Manager,1,4,0,1,1,5,33,57273,1,16.1,10.3,Yes,3,3,3,3,2,3,3,37,2,3,Rarely,100,3.22,1
EMP01635,41,Male,Single,Bachelor,2,54,Engineering,QA Engineer,2,12,8,1,0,3,21,68010,0,16.6,6.3,No,5,3,4,4,1,4,1,71,7,4,Frequently,50,3.2,1
EMP01815,35,Male,Married,Master,3,36,Finance,Accountant,3,5,1,1,2,2,15,72729,0,9.6,9.6,Yes,2,4,4,2,4,3,4,38,7,4,Rarely,100,3.14,1
EMP01880,55,Female,Single,High School,2,54,Finance,Finance Manager,1,7,1,1,1,3,33,57914,0,12.9,8.7,Yes,2,3,3,4,3,5,3,18,3,4,Frequently,25,4.34,1
EMP00611,41,Female,Divorced,Master,4,31,Operations,Supply Chain Specialist,3,6,0,0,0,2,18,80105,2,10.7,3.9,No,3,2,4,4,5,4,5,42,5,4,Frequently,25,4.32,0
EMP00051,57,Male,Married,Master,0,59,R&D,Data Scientist,1,10,0,0,0,1,34,56215,2,6.8,7.9,No,2,2,1,1,3,2,2,13,6,6,Rarely,75,3.95,1
EMP00818,30,Male,Married,Master,0,44,Marketing,Content Strategist,4,3,0,0,0,3,10,88986,0,18.9,12.8,No,5,3,5,2,3,3,4,48,6,5,Rarely,25,3.85,0
EMP00346,53,Male,Single,Bachelor,4,53,Operations,Operations Analyst,1,7,4,0,1,3,33,62291,2,13.4,7.2,No,5,3,4,4,3,5,3,18,1,2,Rarely,0,5.0,0
EMP01331,58,Male,Married,Master,1,56,Marketing,Content Strategist,1,0,0,1,1,2,37,53465,0,13.3,9.4,No,3,3,4,4,5,3,5,21,5,3,None,50,3.64,0
EMP00845,40,Male,Married,High School,2,34,Operations,Logistics Coordinator,5,8,6,1,5,5,16,102027,1,5.4,8.3,Yes,5,4,4,2,3,4,4,12,4,5,None,50,3.43,1
EMP01433,26,Female,Single,Bachelor,2,36,Marketing,Marketing Analyst,3,5,0,1,1,2,5,70854,2,20.4,11.5,No,2,4,5,5,5,3,3,40,1,3,Rarely,50,2.72,0
EMP01287,56,Male,Single,High School,0,11,Engineering,Tech Lead,4,3,3,3,0,1,35,92547,1,11.0,6.5,No,4,3,3,3,5,4,1,25,2,3,Rarely,0,2.51,0
EMP01869,42,Female,Single,Master,3,50,Marketing,Marketing Analyst,2,1,1,2,0,1,20,75972,0,9.2,3.7,Yes,3,2,1,4,4,5,3,46,7,3,Rarely,50,3.13,1
EMP01633,29,Male,Single,Bachelor,0,19,R&D,ML Engineer,1,2,2,2,0,3,9,40491,0,7.4,12.5,No,5,4,2,3,4,5,4,52,6,2,Frequently,75,3.0,1
EMP01131,44,Male,Married,High School,0,47,Marketing,Brand Manager,4,4,0,1,1,1,22,83252,1,18.4,7.5,No,5,4,2,2,4,4,3,3,7,2,Rarely,25,3.76,0
EMP00544,25,Non-Binary,Married,High School,2,18,Sales,Sales Rep,1,5,0,0,0,5,4,45373,0,12.6,10.4,No,3,5,2,2,4,3,3,70,7,3,Frequently,0,4.33,1
EMP01840,40,Male,Married,Master,1,17,Engineering,Tech Lead,1,0,0,1,0,1,17,47554,0,11.8,5.5,No,5,4,2,5,1,3,3,72,2,5,None,50,4.03,1
EMP01940,31,Female,Single,Bachelor,0,50,Sales,Sales Lead,2,3,3,0,0,4,11,58657,2,18.0,13.3,No,1,4,4,3,5,4,3,34,2,4,Rarely,25,2.89,0
EMP00308,24,Female,Divorced,Bachelor,3,32,Engineering,DevOps Engineer,1,11,4,0,0,2,2,43306,0,12.4,14.7,Yes,2,2,5,4,4,3,5,52,2,1,Rarely,25,4.27,1
EMP00700,51,Male,Married,High School,0,35,Sales,Account Manager,2,15,0,1,0,4,27,59626,0,16.4,6.6,Yes,4,4,1,3,4,4,5,13,3,4,None,50,4.17,0
EMP00332,34,Female,Single,High School,1,36,Engineering,QA Engineer,4,2,0,1,0,2,11,81808,1,7.8,8.3,No,1,4,3,3,3,4,5,62,4,0,Frequently,0,2.03,1
EMP01626,27,Female,Divorced,Master,1,34,HR,Recruiter,3,6,0,1,1,2,5,73286,1,9.6,9.2,No,4,4,4,3,3,3,3,70,5,4,Rarely,75,2.76,0
EMP00287,54,Female,Married,Bachelor,1,19,Operations,Logistics Coordinator,2,13,2,3,0,2,33,66093,2,8.1,10.2,No,3,4,5,5,3,5,3,69,2,1,Rarely,75,5.0,0
EMP01409,38,Male,Single,Master,0,5,Finance,Financial Analyst,5,7,0,1,1,2,14,98371,2,5.0,8.1,No,5,3,4,2,2,1,5,26,6,1,Rarely,50,2.45,0
EMP00984,47,Male,Single,Bachelor,0,18,Sales,Sales Lead,1,2,1,2,2,4,26,54343,1,13.8,4.2,No,5,2,3,5,3,3,3,53,4,8,Rarely,0,3.72,1
EMP01738,31,Female,Married,Bachelor,2,38,Sales,Sales Rep,5,12,5,0,0,4,8,97653,3,13.4,11.5,No,4,3,4,4,4,3,3,38,5,4,Rarely,50,3.63,0
EMP01025,23,Female,Divorced,PhD,3,38,Sales,Sales Rep,1,1,1,2,0,2,0,55359,0,15.2,3.8,Yes,2,3,3,4,3,5,2,8,3,4,Rarely,25,2.92,1
EMP00614,50,Female,Single,PhD,2,33,Sales,Account Manager,2,0,0,0,1,2,29,75501,0,10.8,10.5,No,4,4,2,4,1,5,4,74,1,0,Rarely,50,2.74,1
EMP01782,59,Male,Single,Master,4,27,Operations,Supply Chain Specialist,1,0,0,1,0,1,37,68079,1,14.0,10.8,No,3,4,4,3,4,4,4,13,1,6,None,50,3.37,0
EMP01382,49,Female,Married,Master,2,30,Marketing,Content Strategist,2,3,3,4,0,3,27,72152,2,10.3,7.5,No,3,4,1,5,4,4,3,74,2,4,Rarely,50,2.8,0
EMP00545,57,Female,Married,Master,2,16,Sales,Account Manager,5,1,1,2,2,2,33,110462,1,14.1,8.6,No,2,5,3,4,2,3,3,9,1,4,None,0,3.1,0
EMP00919,36,Male,Single,Bachelor,1,52,R&D,Data Scientist,1,0,0,1,1,1,13,55511,3,15.1,9.1,No,4,3,2,1,1,4,2,38,4,5,None,50,2.74,1
EMP01767,56,Male,Single,Master,3,9,Engineering,DevOps Engineer,5,0,0,0,0,0,34,97357,1,9.7,5.5,No,2,4,4,5,5,5,5,60,5,2,None,0,1.8,0
EMP00003,36,Male,Single,Master,1,24,Marketing,Brand Manager,2,1,1,2,1,1,12,65614,1,12.3,2.8,Yes,2,2,1,4,2,2,3,75,2,3,Rarely,0,2.5,1
EMP00703,50,Male,Married,Bachelor,0,22,Engineering,QA Engineer,2,2,1,2,0,2,29,62684,2,7.9,6.0,No,1,3,2,2,2,3,5,14,4,4,Rarely,75,3.83,1
EMP00528,34,Non-Binary,Married,High School,3,51,Finance,Accountant,2,9,1,0,2,1,14,69195,0,5.7,1.3,No,1,3,3,3,3,4,3,22,1,5,Rarely,75,2.56,0
EMP00182,40,Female,Divorced,Master,1,51,HR,HR Specialist,3,0,0,0,1,2,20,77605,1,12.5,1.2,No,1,4,4,4,3,5,4,67,2,3,Rarely,25,2.92,0
EMP01444,35,Female,Married,PhD,1,43,Engineering,DevOps Engineer,1,1,1,0,2,0,13,48465,2,5.0,12.4,Yes,2,3,4,2,3,5,2,43,1,3,None,50,4.59,1
EMP00188,25,Female,Married,High School,1,1,HR,Recruiter,2,8,1,2,1,3,5,71456,1,15.2,2.2,Yes,3,2,4,4,5,5,4,40,5,1,None,0,3.46,0
EMP01085,49,Female,Divorced,Bachelor,2,40,Engineering,Tech Lead,1,11,4,0,2,1,29,53674,0,9.4,6.2,No,3,2,4,2,4,1,4,18,2,1,Frequently,25,3.84,1
EMP01707,35,Female,Single,Master,1,39,Marketing,Content Strategist,3,5,0,1,1,2,15,70696,0,9.8,8.0,No,4,4,3,4,5,5,5,73,6,2,None,0,4.84,0
EMP01511,36,Female,Married,Bachelor,2,47,Finance,Finance Manager,3,12,8,6,4,7,15,79291,0,9.0,7.8,No,3,1,4,3,4,4,3,71,5,3,Rarely,25,4.6,1
EMP01196,50,Male,Married,Bachelor,0,43,Marketing,Marketing Analyst,4,2,1,0,0,5,30,89279,3,9.1,10.5,Yes,5,3,4,4,4,3,4,10,4,4,None,75,2.1,0
EMP00722,29,Male,Single,Bachelor,1,47,HR,HR Manager,4,1,1,1,1,3,5,79920,0,24.2,16.0,No,4,3,3,4,4,5,5,60,6,2,Frequently,75,2.84,1
EMP01505,50,Female,Married,Bachelor,1,22,Engineering,Software Engineer,5,2,2,0,3,0,27,102760,1,12.2,3.4,No,3,1,3,4,4,4,4,25,7,4,None,75,3.55,0
EMP00601,47,Female,Single,High School,0,58,Marketing,Marketing Analyst,4,0,0,0,1,3,25,89783,1,16.2,11.8,Yes,1,4,5,5,4,4,4,39,2,2,Frequently,100,3.78,1
EMP00153,48,Female,Single,Bachelor,3,13,Marketing,Marketing Analyst,2,16,6,1,0,2,25,76476,2,6.4,9.5,Yes,2,3,3,3,2,4,3,62,7,4,None,100,3.59,1
EMP00044,41,Male,Married,Bachelor,0,32,Engineering,Tech Lead,1,1,1,2,1,2,21,53103,1,13.0,11.1,Yes,3,5,4,5,5,3,5,63,3,2,None,50,4.28,1
EMP00409,54,Male,Single,Bachelor,2,32,Sales,Account Manager,2,6,0,1,0,3,33,62934,1,17.9,7.7,No,4,5,3,2,2,2,3,8,2,4,None,75,3.53,0
EMP00135,57,Female,Single,Bachelor,3,19,Sales,Sales Rep,2,9,0,1,1,3,36,73809,3,10.1,4.2,Yes,3,1,4,4,3,5,5,37,4,3,Rarely,0,3.95,0
EMP00123,47,Male,Divorced,High School,0,14,Engineering,QA Engineer,3,0,0,1,1,3,25,86919,1,12.8,7.0,No,4,3,4,3,1,4,4,32,3,4,Frequently,75,3.02,0
EMP00896,58,Male,Single,Master,1,15,Engineering,Software Engineer,2,0,0,1,1,2,37,71659,0,13.0,8.7,No,5,2,5,5,5,1,3,70,1,2,None,50,3.55,0
EMP00735,26,Female,Single,High School,1,14,HR,HR Manager,2,10,4,3,2,4,5,66185,1,10.9,6.9,No,3,1,2,4,5,3,3,70,2,4,None,25,3.23,0
EMP01422,40,Male,Single,Bachelor,0,39,Marketing,Brand Manager,2,5,3,2,1,3,18,66732,0,7.2,8.7,No,3,5,3,4,4,3,5,73,4,5,Rarely,25,2.49,0
